id,address,city,neighborhood,lat,lon,property_type,bedrooms,bathrooms,gla_sqft,lot_size_sqft,year_built,sale_date,sale_price
AB-00760,368 Sunalta Blvd SE,Calgary,Bridgeland,51.072741,-114.054635,Semi-Detached,4,3.5,1829,3702,2019,2025-02-20,964600
AB-00761,19920 Memorial Gate NW,Edmonton,Windermere,53.444335,-113.636243,Condo,1,2.5,697,0,2000,2026-05-10,227500
AB-00762,5094 Aspen Blvd NW,Edmonton,Oliver,53.54034,-113.513856,Semi-Detached,3,2.0,1822,2011,1996,2024-07-14,554100
AB-00763,14887 Aspen Cres NW,Edmonton,Bonnie Doon,53.537065,-113.495668,Condo,3,2.5,1201,0,1983,2025-03-20,297900
AB-00764,828 Glenmore Gate SW,Calgary,Bridgeland,51.059296,-114.04677,Condo,2,2.0,946,0,2015,2026-01-15,411700
AB-00765,792 Willow Cres NW,Edmonton,Oliver,53.540284,-113.521244,Townhouse,2,1.5,904,0,2014,2026-05-09,322600
AB-00766,12280 Township St NW,Edmonton,Summerside,53.440648,-113.43528,Condo,3,3.5,1156,0,1989,2025-09-30,281000
AB-00767,14796 Elbow Gate NW,Edmonton,Oliver,53.54087,-113.536719,Detached,4,2.0,1812,5159,1966,2026-01-11,711200
AB-00768,4223 Aspen Dr NE,Calgary,Kensington,51.03619,-114.072607,Detached,5,3.0,2588,4785,1971,2024-09-22,1470700
AB-00769,8915 Riverside Gate NE,Calgary,Signal Hill,51.064163,-114.169983,Condo,2,2.0,798,0,1981,2024-07-26,203300
AB-00770,17662 Sunalta Cres NW,Edmonton,Oliver,53.528634,-113.516582,Detached,3,4.5,2194,2561,1960,2024-12-18,792600
AB-00771,16311 Elbow Dr NW,Edmonton,Summerside,53.419107,-113.454258,Detached,3,1.5,1427,5827,2011,2024-11-07,464900
AB-00772,14643 Prospect Ave NW,Edmonton,Summerside,53.427114,-113.451417,Detached,5,3.5,1912,6546,1973,2026-02-04,703500
AB-00773,18225 Hawthorn St NW,Edmonton,Westmount,53.536444,-113.54548,Detached,2,4.0,1609,4140,1982,2025-05-18,539600
AB-00774,716 Prospect Rd SE,Calgary,Signal Hill,51.08255,-114.170483,Semi-Detached,3,1.5,1356,2517,2011,2024-06-09,465200
AB-00775,6822 Spruce Cres SW,Calgary,Tuscany,51.124387,-114.236963,Townhouse,3,2.0,935,0,1966,2025-02-03,288300
AB-00776,12898 Maple Rd NW,Edmonton,Westmount,53.531723,-113.540975,Condo,3,2.5,1155,0,1986,2025-10-18,319000
AB-00777,17039 Macleod Dr NW,Edmonton,Summerside,53.427201,-113.407642,Condo,2,3.0,713,0,2026,2026-02-08,223500
AB-00778,8051 Crowchild Cres NW,Calgary,Mahogany,50.884356,-113.932058,Detached,6,4.0,2598,2627,1977,2025-05-24,1143400
AB-00779,3584 Sunalta Rd NE,Calgary,Mahogany,50.878099,-113.890642,Townhouse,3,2.0,1099,0,1961,2024-09-17,333800
AB-00780,17288 Macleod Dr NW,Edmonton,Oliver,53.547386,-113.484492,Semi-Detached,3,1.5,1172,4199,2015,2025-07-29,422300
AB-00781,7206 Hawthorn Ave NE,Calgary,Bridgeland,51.041152,-114.035155,Detached,6,4.5,3186,4746,1967,2025-07-23,1588400
AB-00782,3669 Riverside Gate NE,Calgary,Evanston,51.182989,-114.094962,Detached,3,3.5,2362,3802,1994,2026-02-02,883600
AB-00783,7200 Maple Dr NW,Edmonton,Summerside,53.408868,-113.423687,Condo,2,2.0,990,0,1973,2025-03-01,189800
AB-00784,11121 Whyte Blvd NW,Edmonton,Summerside,53.41328,-113.43257,Detached,4,2.0,1869,5317,2002,2025-10-19,704100
AB-00785,8766 Cedar Gate NW,Calgary,Signal Hill,51.062795,-114.157723,Detached,5,5.0,3121,3773,2005,2026-03-05,1536100
AB-00786,6053 Aspen Blvd SE,Calgary,Auburn Bay,50.883942,-113.96249,Semi-Detached,2,3.5,1142,2382,1980,2025-08-31,368800
AB-00787,3247 Aspen Blvd NW,Edmonton,Windermere,53.448803,-113.664436,Townhouse,3,2.5,954,0,2021,2024-12-19,412400
AB-00788,1047 Elbow Blvd SE,Calgary,Kensington,51.065469,-114.081695,Townhouse,2,3.0,1465,0,1956,2025-12-25,674800
AB-00789,5732 Riverside Rd SE,Calgary,Bridgeland,51.054822,-114.030023,Detached,5,4.0,2781,6410,2023,2025-02-23,1463100
AB-00790,6048 Cedar Cres SE,Calgary,Mahogany,50.891973,-113.922431,Condo,2,2.0,1078,0,2005,2026-05-23,364000
AB-00791,7145 Whyte St SE,Calgary,Evanston,51.165993,-114.104597,Condo,2,2.0,935,0,2003,2025-06-29,272500
AB-00792,6608 Cedar Rd NW,Edmonton,Westmount,53.547683,-113.542164,Condo,4,2.5,1213,0,1970,2024-06-18,318900
AB-00793,1723 Whyte Rd NW,Edmonton,Terwillegar,53.468876,-113.604943,Detached,5,3.0,1880,7092,1979,2024-06-17,742000
AB-00794,2741 Crowchild Gate NW,Edmonton,Garneau,53.535378,-113.525982,Townhouse,3,1.5,1281,0,2006,2025-12-16,447500
AB-00795,5413 Cedar Way SE,Calgary,Tuscany,51.137001,-114.237023,Detached,5,4.0,2836,6828,1968,2024-09-04,1125000
AB-00796,13227 Glenmore Dr NW,Edmonton,Summerside,53.419991,-113.461333,Townhouse,1,2.0,926,0,2020,2025-12-02,257100
AB-00797,1322 Jasper Way NE,Calgary,Tuscany,51.123226,-114.237633,Semi-Detached,2,2.0,1578,3786,2011,2024-11-17,554900
AB-00798,14574 Maple Dr NW,Edmonton,Oliver,53.52444,-113.502517,Detached,4,4.5,2451,6847,1956,2026-05-11,1002000
AB-00799,5899 Elbow St NE,Calgary,Auburn Bay,50.894676,-113.949041,Condo,3,2.5,1163,0,1980,2024-09-13,347300
AB-00800,13386 Glenmore Ave NW,Edmonton,Windermere,53.436647,-113.65002,Detached,4,3.0,1915,4445,2022,2026-03-22,880400
AB-00801,11300 Bow Rd NW,Edmonton,Glenora,53.540006,-113.564875,Detached,6,3.5,2537,2772,1980,2025-01-17,1262600
AB-00802,1498 Maple Rd NE,Calgary,Kensington,51.058833,-114.09172,Detached,4,4.0,2524,7265,2005,2025-07-27,1568800
AB-00803,8368 Prospect Dr NW,Calgary,Tuscany,51.130235,-114.249906,Semi-Detached,3,3.5,1690,3570,2019,2024-09-16,597400
AB-00804,11011 Spruce St NW,Edmonton,Terwillegar,53.445613,-113.563913,Condo,2,1.0,923,0,2015,2025-01-05,259300
AB-00805,1347 Elbow Blvd NW,Edmonton,Summerside,53.418883,-113.44339,Detached,5,4.5,3123,5219,1980,2024-10-30,1095800
AB-00806,8885 Heritage Gate NW,Calgary,Auburn Bay,50.885132,-113.962648,Detached,4,2.5,2389,4996,1971,2024-09-07,856800
AB-00807,14955 Aspen Ave NW,Edmonton,Terwillegar,53.461809,-113.585049,Detached,5,4.0,2569,7500,1969,2025-12-15,1103600
AB-00808,14568 Spruce Ave NW,Edmonton,Glenora,53.549019,-113.548415,Detached,4,3.0,1437,5378,2020,2025-08-06,806800
AB-00809,2020 Aspen Ave NW,Edmonton,Oliver,53.541496,-113.486596,Townhouse,4,2.5,1198,0,1969,2024-11-01,377700
AB-00810,9337 Township Cres SW,Calgary,Kensington,51.037751,-114.083169,Semi-Detached,2,3.0,1354,3077,1968,2025-01-13,611200
AB-00811,7218 Jasper Gate NW,Edmonton,Garneau,53.519328,-113.49621,Townhouse,2,3.5,1411,0,1955,2025-05-15,468100
AB-00812,3756 Willow Dr NE,Calgary,Auburn Bay,50.889661,-113.949261,Condo,4,3.0,1210,0,2007,2024-09-22,383300
AB-00813,6285 Township Blvd SW,Calgary,Tuscany,51.131066,-114.263376,Detached,4,3.0,2280,3838,1985,2024-12-26,793800
AB-00814,6851 Elbow St SE,Calgary,Kensington,51.042128,-114.097159,Townhouse,3,2.0,1335,0,1996,2025-07-25,616400
AB-00815,4522 Aspen St NE,Calgary,Bridgeland,51.067115,-114.018589,Condo,2,2.0,756,0,1967,2026-01-18,260200
AB-00816,7924 Whyte Rd NW,Calgary,Evanston,51.170855,-114.087378,Detached,4,3.5,2040,7042,1993,2025-06-04,814900
AB-00817,14900 Sunalta Cres NW,Edmonton,Windermere,53.426234,-113.634479,Detached,2,1.5,1435,3435,2023,2025-10-05,654600
AB-00818,10696 Whyte Gate NW,Edmonton,Glenora,53.535962,-113.557992,Detached,4,4.0,2591,5350,2007,2026-05-21,1149600
AB-00819,9610 Sunalta Blvd NW,Edmonton,Garneau,53.531076,-113.530246,Townhouse,2,3.0,1579,0,1964,2025-08-16,458300
AB-00820,9361 Crowchild Rd NE,Calgary,Evanston,51.168118,-114.068623,Condo,2,3.0,900,0,1981,2025-07-02,225200
AB-00821,3973 Hawthorn St NW,Calgary,Bridgeland,51.061175,-114.076718,Detached,4,4.0,2429,6357,2006,2025-03-08,1431600
AB-00822,3896 Elbow Way SW,Calgary,Inglewood,51.037686,-114.025789,Condo,2,2.0,800,0,1979,2026-01-23,267200
AB-00823,5728 Hawthorn Way NW,Calgary,Inglewood,51.031449,-114.009232,Semi-Detached,5,2.5,1979,3038,1993,2025-10-08,927700
AB-00824,9148 Spruce Rd SE,Calgary,Signal Hill,51.053437,-114.184018,Detached,5,5.0,2544,7098,1956,2025-01-06,1130100
AB-00825,1228 Hawthorn Ave SE,Calgary,Kensington,51.043983,-114.088737,Detached,2,2.5,1616,7407,2018,2024-09-06,1026900
AB-00826,16347 Whyte Ave NW,Edmonton,Summerside,53.416703,-113.446922,Detached,4,2.0,1786,2543,2021,2026-05-19,571500
AB-00827,7424 Cedar Rd NW,Calgary,Inglewood,51.02783,-114.028716,Condo,1,3.0,978,0,2011,2024-06-20,401300
AB-00828,7065 Aspen Dr SW,Calgary,Mahogany,50.859774,-113.925145,Detached,6,5.0,2522,6606,1956,2026-01-15,1219400
AB-00829,7807 Riverside St SW,Calgary,Auburn Bay,50.873972,-113.960702,Condo,1,3.0,1000,0,1957,2025-06-11,252200
AB-00830,8107 Memorial Rd SE,Calgary,Auburn Bay,50.888911,-113.961294,Condo,2,2.5,792,0,1959,2025-11-25,210200
AB-00831,4231 Memorial St SE,Calgary,Evanston,51.143764,-114.072739,Townhouse,4,3.5,1448,0,1994,2025-01-21,459500
AB-00832,5811 Whyte St SW,Calgary,Bridgeland,51.053186,-114.029574,Condo,4,1.5,1261,0,1982,2026-02-03,513600
AB-00833,18307 Cedar Way NW,Edmonton,Old Strathcona,53.499397,-113.501227,Semi-Detached,3,3.0,1102,3217,1996,2025-11-11,464600
AB-00834,16412 Jasper Cres NW,Edmonton,Old Strathcona,53.530591,-113.508786,Detached,5,3.0,2650,4216,1982,2025-10-20,989000
AB-00835,11065 Crowchild Gate NW,Edmonton,Summerside,53.420329,-113.428978,Detached,3,3.0,1473,3509,2012,2025-04-17,441000
AB-00836,12776 Aspen Cres NW,Edmonton,Terwillegar,53.447113,-113.568624,Condo,2,1.0,1041,0,1998,2025-04-27,281500
AB-00837,4196 Glenmore Cres NW,Edmonton,Summerside,53.415477,-113.43765,Detached,6,4.0,2839,4508,1980,2025-05-09,859100
AB-00838,16703 Memorial Way NW,Edmonton,Summerside,53.414753,-113.431482,Condo,2,2.0,1045,0,1987,2025-10-22,221700
AB-00839,5021 Memorial Rd NW,Edmonton,Garneau,53.525766,-113.534624,Detached,3,2.5,2073,2915,1985,2025-03-15,707300
AB-00840,12881 Prospect Cres NW,Edmonton,Garneau,53.5249,-113.507633,Detached,5,4.0,2895,7299,1966,2026-04-07,1353200
AB-00841,2191 Bow Blvd NE,Calgary,Bridgeland,51.059674,-114.039392,Semi-Detached,3,2.5,1263,2746,2002,2025-11-15,653100
AB-00842,4051 Prospect Blvd SW,Calgary,Mount Royal,51.011022,-114.064162,Semi-Detached,4,3.0,1301,3692,1987,2025-04-17,831700
AB-00843,8818 Cedar Ave NW,Edmonton,Summerside,53.41325,-113.441441,Detached,4,3.0,2108,7116,1998,2026-02-14,736600
AB-00844,5939 Township Way SW,Calgary,Beltline,51.042508,-114.06094,Detached,5,4.5,2882,2506,1986,2025-07-04,1495700
AB-00845,16254 Prospect Rd NW,Edmonton,Terwillegar,53.458696,-113.577377,Condo,3,1.0,1073,0,1993,2025-07-22,277400
AB-00846,5697 Township Rd NE,Calgary,Bridgeland,51.069691,-114.03813,Condo,4,2.5,1228,0,1958,2026-03-27,415800
AB-00847,7611 Glenmore Way NW,Edmonton,Old Strathcona,53.517731,-113.47449,Detached,5,4.0,3096,4890,2000,2024-08-30,1345600
AB-00848,6666 Elbow Cres NW,Calgary,Mahogany,50.901589,-113.944561,Detached,3,1.5,1494,5888,2023,2025-04-25,772500
AB-00849,19305 Glenmore Blvd NW,Edmonton,Old Strathcona,53.502387,-113.49622,Townhouse,3,2.0,1061,0,1991,2026-02-17,350400
AB-00850,12732 Spruce Ave NW,Edmonton,Garneau,53.516494,-113.511053,Detached,4,4.0,2373,2604,1991,2026-02-20,865000
AB-00851,9719 Sunalta Way NW,Edmonton,Windermere,53.428701,-113.65472,Detached,4,4.0,2977,7338,1969,2025-10-23,1487000
AB-00852,8090 Willow Cres SW,Calgary,Evanston,51.168009,-114.084731,Detached,5,5.0,2806,7360,1957,2025-10-17,1153000
AB-00853,2605 Willow Gate NE,Calgary,Tuscany,51.118422,-114.247708,Semi-Detached,3,2.5,1410,4141,2004,2025-04-30,574500
AB-00854,7276 Spruce Dr NW,Edmonton,Oliver,53.551313,-113.537315,Condo,2,1.0,705,0,1983,2026-01-10,169900
AB-00855,6611 Jasper Rd NW,Edmonton,Old Strathcona,53.495394,-113.544028,Townhouse,3,2.0,1250,0,1973,2025-01-15,383400
AB-00856,4378 Bow Cres NW,Edmonton,Old Strathcona,53.518403,-113.492308,Semi-Detached,3,1.5,1162,2006,1974,2025-04-29,375600
AB-00857,4920 Maple Way NW,Edmonton,Garneau,53.514666,-113.508182,Semi-Detached,5,3.0,1856,2089,1973,2024-12-31,631900
AB-00858,444 Township Cres NW,Edmonton,Westmount,53.594676,-113.552521,Detached,5,3.0,2503,6985,1990,2025-01-14,933900
AB-00859,2561 Maple Blvd NW,Edmonton,Old Strathcona,53.495628,-113.507938,Detached,6,3.0,2650,7496,1973,2026-04-29,1249700
AB-00860,3660 Prospect Rd SW,Calgary,Mount Royal,51.015341,-114.077129,Condo,2,2.0,1278,0,1987,2024-06-23,644000
AB-00861,3895 Prospect Way SE,Calgary,Tuscany,51.120312,-114.278739,Townhouse,3,2.0,1075,0,1960,2025-06-27,301500
AB-00862,5053 Macleod Rd SE,Calgary,Mahogany,50.886235,-113.912497,Detached,5,4.5,2451,6810,1976,2026-01-04,1088200
AB-00863,4384 Heritage Gate NW,Calgary,Bridgeland,51.037747,-114.067907,Townhouse,4,2.0,1663,0,1991,2024-09-22,717300
AB-00864,13066 Heritage Blvd NW,Edmonton,Terwillegar,53.461789,-113.601348,Condo,4,2.0,1090,0,1958,2025-07-24,283400
AB-00865,15905 Bow St NW,Edmonton,Terwillegar,53.448762,-113.58441,Condo,1,1.5,982,0,1975,2024-10-15,233800
AB-00866,1826 Cedar Gate NW,Edmonton,Glenora,53.548251,-113.533043,Detached,4,3.5,2832,5614,1958,2025-01-11,1231700
AB-00867,2940 Jasper Gate SE,Calgary,Bridgeland,51.054341,-114.042017,Detached,3,2.0,1529,5068,1991,2025-08-12,784900
AB-00868,8570 Bow Dr NW,Edmonton,Summerside,53.41106,-113.427334,Townhouse,3,3.5,1424,0,1957,2024-07-14,370900
AB-00869,6807 Aspen Cres NW,Calgary,Beltline,51.053951,-114.080547,Condo,2,1.5,1080,0,1973,2025-05-24,409700
AB-00870,13670 Heritage Blvd NW,Edmonton,Windermere,53.438211,-113.633036,Detached,3,3.5,2111,5685,1970,2024-09-19,870100
AB-00871,18545 Cedar Blvd NW,Edmonton,Bonnie Doon,53.518984,-113.469676,Condo,3,2.0,862,0,1986,2025-04-28,201400
AB-00872,10523 Spruce St NW,Edmonton,Westmount,53.545219,-113.50892,Condo,2,3.0,701,0,2015,2025-10-01,202400
AB-00873,357 Township Blvd NE,Calgary,Tuscany,51.107873,-114.233728,Detached,4,3.0,2289,3661,2002,2026-04-28,923900
AB-00874,1100 Whyte Ave SW,Calgary,Mount Royal,50.995998,-114.07862,Semi-Detached,3,3.5,1732,2890,2015,2025-07-13,1118600
AB-00875,9478 Riverside Dr NE,Calgary,Mount Royal,51.028901,-114.078229,Detached,4,3.0,2323,6050,1976,2025-01-29,1541300
AB-00876,1524 Willow Blvd SW,Calgary,Mahogany,50.9073,-113.947995,Semi-Detached,3,2.5,1320,3973,2007,2024-06-14,559300
AB-00877,4164 Willow Blvd NW,Calgary,Tuscany,51.134017,-114.22408,Detached,6,4.5,2667,4647,1958,2025-05-27,1081400
AB-00878,18042 Whyte Dr NW,Edmonton,Windermere,53.414689,-113.636216,Condo,2,1.5,893,0,2004,2025-11-06,283700
AB-00879,6161 Willow Gate NW,Edmonton,Westmount,53.543507,-113.548388,Condo,3,2.5,1115,0,2022,2025-03-17,312600
AB-00880,8556 Riverside Rd NW,Calgary,Beltline,51.051952,-114.075021,Detached,4,4.0,2564,5645,2009,2024-06-28,1272600
AB-00881,16140 Elbow Cres NW,Edmonton,Summerside,53.411041,-113.421373,Detached,4,4.0,1757,3635,1981,2025-04-25,530600
AB-00882,2605 Heritage Gate NW,Edmonton,Summerside,53.401407,-113.425055,Condo,2,2.5,1003,0,1999,2025-12-18,248100
AB-00883,218 Heritage Dr SE,Calgary,Inglewood,51.046553,-114.032452,Semi-Detached,3,1.5,1255,2316,1979,2026-03-01,511400
AB-00884,7021 Saddleback St NW,Calgary,Beltline,51.022273,-114.089955,Semi-Detached,3,2.0,1415,4050,2011,2024-10-25,591200
AB-00885,3401 Sunalta Gate NW,Edmonton,Westmount,53.547932,-113.530115,Condo,1,2.0,745,0,1981,2025-08-15,171900
AB-00886,9299 Sunalta Gate NE,Calgary,Kensington,51.049272,-114.115564,Condo,2,2.5,719,0,1979,2025-02-27,263400
AB-00887,9256 Glenmore St NE,Calgary,Bridgeland,51.045757,-114.029557,Condo,2,1.5,580,0,1985,2026-05-14,203500
AB-00888,15418 Crowchild Rd NW,Edmonton,Bonnie Doon,53.531948,-113.460791,Condo,3,1.5,1156,0,1985,2025-04-17,262800
AB-00889,8969 Spruce Cres NW,Calgary,Signal Hill,51.089728,-114.170356,Detached,4,3.0,1866,6274,1998,2026-05-20,883000
AB-00890,2487 Bow Rd SE,Calgary,Evanston,51.1515,-114.057168,Semi-Detached,3,3.0,1717,3949,1971,2025-08-31,555500
AB-00891,13793 Heritage Ave NW,Edmonton,Garneau,53.523909,-113.515626,Semi-Detached,2,2.0,1452,2675,1971,2025-12-29,503500
AB-00892,6291 Elbow Cres SW,Calgary,Bridgeland,51.060369,-114.064097,Condo,2,2.5,845,0,1971,2025-08-08,308900
AB-00893,8041 Macleod Rd NW,Edmonton,Westmount,53.55492,-113.537883,Detached,5,3.0,2371,7307,2009,2025-06-27,951300
AB-00894,16895 Glenmore Ave NW,Edmonton,Garneau,53.547486,-113.544122,Townhouse,3,3.0,1230,0,1968,2025-10-02,392500
AB-00895,7049 Willow Gate SE,Calgary,Evanston,51.164589,-114.086896,Townhouse,3,2.5,1522,0,1987,2024-09-20,448500
AB-00896,6710 Township Cres SE,Calgary,Signal Hill,51.055282,-114.183594,Detached,5,4.5,2691,4175,2015,2025-09-10,1288500
AB-00897,3452 Memorial St NE,Calgary,Inglewood,51.045953,-114.036893,Detached,4,4.0,1827,3319,1996,2026-04-25,948200
AB-00898,10875 Elbow Cres NW,Edmonton,Terwillegar,53.460496,-113.580736,Detached,3,4.0,2143,5991,1966,2024-09-28,826400
AB-00899,13400 Heritage St NW,Edmonton,Terwillegar,53.448311,-113.581964,Townhouse,4,2.0,1633,0,1962,2025-07-25,424100
AB-00900,3973 Maple St NE,Calgary,Mount Royal,51.041036,-114.083011,Condo,3,2.5,1269,0,1957,2026-04-22,691200
AB-00901,5095 Whyte St SE,Calgary,Evanston,51.188259,-114.067921,Detached,5,4.0,2110,5539,2015,2025-06-28,817400
AB-00902,8218 Memorial Blvd NW,Calgary,Beltline,51.026177,-114.061755,Condo,3,3.0,864,0,2002,2026-05-17,417500
AB-00903,9263 Prospect Rd SE,Calgary,Evanston,51.186962,-114.080126,Detached,5,3.5,1978,6131,2019,2024-12-13,947800
AB-00904,769 Memorial Way NE,Calgary,Evanston,51.182432,-114.080172,Semi-Detached,3,2.5,1525,2241,1991,2024-09-15,455700
AB-00905,550 Bow Gate NE,Calgary,Inglewood,51.038196,-114.049766,Townhouse,4,2.0,1657,0,1988,2026-01-01,694800
AB-00906,6947 Jasper Way NE,Calgary,Mount Royal,51.045048,-114.089785,Detached,6,3.5,3189,4465,2022,2024-11-08,1908100
AB-00907,10204 Aspen Rd NW,Edmonton,Garneau,53.516811,-113.536314,Condo,3,3.0,828,0,1976,2025-01-18,247000
AB-00908,1360 Saddleback Blvd NW,Edmonton,Terwillegar,53.45703,-113.569241,Condo,3,2.5,1108,0,1985,2026-04-12,301900
AB-00909,19198 Spruce Way NW,Edmonton,Westmount,53.547746,-113.545064,Townhouse,2,2.0,1071,0,2002,2026-01-07,313200
AB-00910,4344 Willow Rd NW,Edmonton,Oliver,53.546452,-113.491842,Detached,4,2.5,1912,6641,1981,2024-08-20,796800
AB-00911,14164 Glenmore Dr NW,Edmonton,Garneau,53.520075,-113.515898,Detached,5,3.0,2393,5053,1976,2025-09-02,1022100
AB-00912,2398 Township Ave NW,Edmonton,Windermere,53.422777,-113.633099,Condo,2,2.0,1105,0,1992,2026-01-31,357700
AB-00913,15162 Memorial St NW,Edmonton,Old Strathcona,53.54424,-113.478764,Semi-Detached,4,3.0,1911,2836,1994,2025-01-11,653000
AB-00914,4297 Jasper Dr SW,Calgary,Tuscany,51.121773,-114.232237,Semi-Detached,3,2.0,1480,3953,1984,2024-11-10,502400
AB-00915,5868 Willow Dr NE,Calgary,Mahogany,50.899548,-113.931002,Semi-Detached,3,2.0,1214,2238,2015,2025-01-16,408600
AB-00916,13357 Aspen Way NW,Edmonton,Oliver,53.54774,-113.524939,Townhouse,2,2.5,1353,0,1981,2025-04-24,434400
AB-00917,16701 Macleod Blvd NW,Edmonton,Westmount,53.560417,-113.559238,Condo,3,2.5,1214,0,1991,2025-06-16,315100
AB-00918,3014 Bow St SW,Calgary,Signal Hill,51.085227,-114.169992,Townhouse,4,3.0,1051,0,2004,2025-10-12,398400
AB-00919,6591 Hawthorn Gate SW,Calgary,Signal Hill,51.080041,-114.161599,Condo,4,3.5,1171,0,1967,2025-01-31,339800
AB-00920,4576 Heritage Dr NW,Calgary,Kensington,51.037226,-114.100762,Semi-Detached,3,3.0,1408,3233,1971,2024-10-08,687300
AB-00921,3526 Hawthorn Rd NW,Edmonton,Garneau,53.517885,-113.519289,Townhouse,3,2.0,1421,0,1985,2024-10-16,447300
AB-00922,9866 Glenmore Cres NW,Calgary,Mount Royal,51.02406,-114.085411,Detached,5,4.0,1979,6375,1956,2025-01-04,1271500
AB-00923,5558 Maple Gate SW,Calgary,Beltline,51.05494,-114.075136,Detached,5,3.0,1883,3489,1991,2024-07-29,914200
AB-00924,5272 Prospect Rd SW,Calgary,Evanston,51.169451,-114.087921,Townhouse,3,3.5,1425,0,1971,2025-09-21,426100
AB-00925,4547 Spruce Rd NE,Calgary,Signal Hill,51.075513,-114.125943,Condo,3,2.0,886,0,2012,2024-06-20,310300
AB-00926,16778 Prospect St NW,Edmonton,Bonnie Doon,53.527839,-113.46743,Detached,6,3.5,2860,5373,2014,2025-10-22,1094500
AB-00927,5314 Maple Ave SW,Calgary,Signal Hill,51.075627,-114.173071,Townhouse,3,2.0,1540,0,1993,2026-04-13,623400
AB-00928,3479 Bow Rd SW,Calgary,Kensington,51.047334,-114.097036,Semi-Detached,4,2.0,1923,4023,1956,2026-03-07,969600
AB-00929,11490 Whyte St NW,Edmonton,Glenora,53.531914,-113.542866,Detached,5,3.0,1842,6801,1978,2024-12-29,858100
AB-00930,7376 Saddleback Dr NW,Edmonton,Glenora,53.543755,-113.581947,Condo,1,3.0,723,0,1994,2024-11-26,249000
AB-00931,2049 Macleod Gate SE,Calgary,Tuscany,51.129527,-114.243501,Condo,1,2.0,652,0,1972,2025-10-22,149700
AB-00932,2945 Memorial Gate NW,Calgary,Mount Royal,51.044306,-114.090353,Detached,6,3.0,2731,3743,2023,2024-07-23,1764100
AB-00933,7195 Cedar Rd NW,Edmonton,Summerside,53.396146,-113.419879,Detached,4,4.5,2349,6230,2020,2025-07-09,790100
AB-00934,6069 Jasper Ave NW,Edmonton,Bonnie Doon,53.533058,-113.484282,Townhouse,3,2.5,1077,0,1965,2025-05-12,238500
AB-00935,13916 Whyte Way NW,Edmonton,Summerside,53.414419,-113.421023,Detached,5,4.5,2961,4799,1981,2026-01-27,1020100
AB-00936,5684 Cedar St NW,Edmonton,Old Strathcona,53.523421,-113.503545,Condo,3,2.5,1258,0,1986,2026-04-27,406100
AB-00937,4434 Willow Dr NW,Calgary,Kensington,51.07658,-114.121359,Semi-Detached,3,2.0,1198,3176,1976,2024-06-03,544900
AB-00938,15478 Township Way NW,Edmonton,Summerside,53.423382,-113.413756,Semi-Detached,3,2.0,1674,2847,2017,2025-01-20,474300
AB-00939,13276 Macleod Ave NW,Edmonton,Garneau,53.528984,-113.541299,Detached,5,3.5,2168,6310,1958,2025-05-05,883600
AB-00940,9560 Cedar Blvd NW,Calgary,Mount Royal,51.037927,-114.087241,Detached,6,3.0,2742,3755,1966,2026-02-20,1969800
AB-00941,4002 Hawthorn Rd NW,Edmonton,Glenora,53.545864,-113.547852,Townhouse,2,3.5,1569,0,2007,2024-09-04,607700
AB-00942,10387 Glenmore Way NW,Edmonton,Bonnie Doon,53.537314,-113.464867,Detached,3,3.5,1488,3777,1984,2025-01-31,483200
AB-00943,2260 Spruce Ave NE,Calgary,Mahogany,50.884578,-113.931768,Semi-Detached,3,2.0,1197,3638,1983,2024-09-04,457700
AB-00944,9491 Heritage Gate SW,Calgary,Tuscany,51.140559,-114.23578,Detached,5,4.5,3145,5924,1964,2024-11-29,1291400
AB-00945,3855 Bow Gate NE,Calgary,Auburn Bay,50.876886,-113.972474,Detached,3,2.5,1615,3254,1968,2026-02-06,589900
AB-00946,11978 Spruce St NW,Edmonton,Summerside,53.411599,-113.432662,Condo,2,2.5,1191,0,2002,2025-01-02,278200
AB-00947,7783 Hawthorn Way SE,Calgary,Mount Royal,51.035732,-114.082517,Condo,2,1.5,812,0,1981,2024-09-02,365000
AB-00948,2639 Crowchild St SE,Calgary,Bridgeland,51.039051,-114.046524,Townhouse,2,2.5,1008,0,1977,2026-02-23,414300
AB-00949,4717 Whyte Cres NE,Calgary,Beltline,51.034998,-114.082607,Semi-Detached,4,2.5,1843,2422,1955,2025-08-01,833100
AB-00950,1373 Willow St SW,Calgary,Bridgeland,51.078604,-114.023193,Detached,4,3.0,2164,5248,1990,2024-11-02,1158100
